timestamp,open,high,low,close,volume
1782888300000,3971.605,3972.345,3968.795,3969.675,0.125
1782888600000,3969.695,3973.335,3968.755,3972.845,0.0983
1782888900000,3972.885,3972.925,3970.515,3971.695,0.0893
1782889200000,3971.665,3973.655,3965.345,3966.345,0.125
1782889500000,3966.305,3966.385,3960.105,3964.015,0.1327
1782889800000,3964.015,3964.435,3960.525,3961.365,0.1161
1782890100000,3961.265,3970.815,3959.905,3970.095,0.1515
1782890400000,3969.995,3972.025,3967.215,3967.705,0.094
1782890700000,3967.675,3970.835,3963.875,3964.145,0.088
1782891000000,3964.105,3964.925,3960.565,3962.995,0.1368
1782891300000,3963.185,3969.365,3963.095,3968.715,0.0923
1782891600000,3968.715,3970.975,3968.105,3970.765,0.1067
1782891900000,3970.725,3972.805,3968.725,3970.625,0.1797
1782892200000,3970.325,3974.645,3970.325,3970.965,0.1246
1782892500000,3970.885,3978.145,3970.725,3975.765,0.1248
1782892800000,3975.735,3975.985,3970.075,3971.345,0.1442
1782893100000,3971.305,3972.775,3969.815,3971.005,0.1199
1782893400000,3971.195,3973.945,3969.035,3973.945,0.1144
1782893700000,3973.945,3982.755,3973.945,3982.515,0.152
1782894000000,3982.325,3984.075,3978.595,3978.995,0.1382
1782894300000,3979.045,3982.075,3978.245,3978.475,0.1232
1782894600000,3978.465,3979.435,3975.495,3977.285,0.124
1782894900000,3977.345,3977.545,3972.175,3972.775,0.1132
1782895200000,3972.745,3978.385,3972.095,3976.665,0.0935
1782895500000,3976.695,3977.025,3974.015,3974.575,0.0911
1782895800000,3974.625,3977.085,3974.225,3976.875,0.0971
1782896100000,3976.845,3976.885,3970.965,3974.185,0.0963
1782896400000,3974.145,3975.675,3972.565,3975.025,0.1132
1782896700000,3975.025,3975.985,3972.595,3973.365,0.1136
1782897000000,3973.415,3977.305,3973.355,3975.445,0.1018
1782897300000,3975.435,3980.085,3975.175,3978.095,0.1118
1782897600000,3978.135,3979.135,3976.285,3977.215,0.089
1782897900000,3977.155,3978.735,3976.545,3978.365,0.0995
1782898200000,3978.325,3980.995,3977.195,3979.925,0.1086
1782898500000,3979.945,3982.115,3979.325,3981.835,0.0821
1782898800000,3981.835,3982.225,3978.995,3981.345,0.0849
1782899100000,3981.445,3985.465,3981.445,3985.235,0.0839
1782899400000,3985.195,3985.195,3982.825,3984.805,0.1138
1782899700000,3984.825,3985.775,3983.285,3984.135,0.0943
1782900000000,3984.105,3989.115,3984.015,3987.875,0.1233
1782900300000,3987.815,3989.375,3986.675,3987.285,0.1107
1782900600000,3987.285,3987.385,3982.575,3983.875,0.0991
1782900900000,3984.135,3984.425,3981.625,3981.895,0.0867
1782901200000,3981.865,3984.935,3981.115,3984.685,0.0769
1782901500000,3984.705,3987.085,3982.855,3986.785,0.0852
1782901800000,3986.785,3991.715,3986.695,3990.925,0.1013
1782902100000,3990.965,3994.195,3988.815,3989.335,0.1111
1782902400000,3989.285,3989.685,3986.295,3987.055,0.0941
1782902700000,3987.035,3990.905,3986.665,3990.845,0.0644
1782903000000,3990.895,3993.985,3990.895,3993.455,0.0793
1782903300000,3993.515,3998.415,3993.475,3997.995,0.1047
1782903600000,3998.025,4007.645,3997.465,4006.215,0.1528
1782903900000,4006.405,4010.455,4006.275,4010.135,0.1082
1782904200000,4009.795,4019.125,4009.545,4015.645,0.1744
1782904500000,4015.755,4024.755,4014.845,4022.745,0.1624
1782904800000,4022.745,4025.985,4018.795,4024.275,0.1718
1782905100000,4024.305,4027.895,4021.105,4026.435,0.1405
1782905400000,4026.455,4028.005,4022.905,4024.035,0.1631
1782905700000,4024.205,4026.155,4023.305,4024.475,0.1191
1782906000000,4024.435,4031.645,4022.965,4028.965,0.1513
1782906300000,4029.055,4034.745,4028.555,4033.885,0.1344
1782906600000,4034.015,4035.215,4029.475,4031.925,0.1406
1782906900000,4031.985,4033.275,4029.755,4030.005,0.1329
1782907200000,4030.165,4033.375,4023.505,4023.945,0.1862
1782907500000,4023.895,4024.575,4021.325,4022.725,0.153
1782907800000,4022.765,4024.345,4019.185,4020.295,0.1375
1782908100000,4020.295,4027.965,4020.295,4027.585,0.1732
1782908400000,4027.455,4029.905,4024.555,4028.965,0.1662
1782908700000,4028.925,4030.175,4025.425,4025.515,0.1412
1782909000000,4025.455,4032.755,4025.055,4028.295,0.1824
1782909300000,4028.675,4029.895,4023.445,4023.635,0.2116
1782909600000,4023.755,4030.305,4023.235,4025.545,0.2007
1782909900000,4025.765,4027.255,4024.335,4025.895,0.1654
1782910200000,4026.005,4028.755,4024.835,4025.305,0.1492
1782910500000,4025.365,4026.905,4022.255,4022.435,0.1524
1782910800000,4022.415,4024.615,4016.885,4022.185,0.2655
1782911100000,4022.145,4022.325,4012.545,4017.705,0.2279
1782911400000,4017.695,4022.235,4013.855,4021.105,0.2317
1782911700000,4021.085,4031.455,4021.045,4024.165,0.2691
1782912000000,4024.175,4046.255,4024.025,4043.085,0.3055
1782912300000,4043.155,4047.065,4037.395,4046.425,0.2781
1782912600000,4046.485,4053.265,4041.225,4047.685,0.3211
1782912900000,4047.605,4071.595,4046.155,4070.185,0.3442
1782913200000,4071.015,4099.655,4069.355,4097.655,0.3384
1782913500000,4098.035,4107.585,4084.545,4089.555,0.3186
1782913800000,4089.535,4097.555,4084.905,4087.325,0.2949
1782914100000,4087.365,4093.055,4085.525,4089.095,0.2359
1782914400000,4089.125,4101.375,4082.685,4085.075,0.286
1782914700000,4085.075,4095.595,4085.075,4094.045,0.2784
1782915000000,4094.015,4099.725,4092.095,4092.695,0.2905
1782915300000,4092.695,4098.355,4089.175,4094.575,0.3032
1782915600000,4094.485,4105.845,4093.885,4104.275,0.3071
1782915900000,4104.335,4106.435,4095.445,4100.245,0.3033
1782916200000,4100.205,4111.085,4097.835,4110.865,0.2816
1782916500000,4110.615,4115.485,4105.365,4105.565,0.294
1782916800000,4105.595,4106.485,4091.645,4092.695,0.2659
1782917100000,4092.595,4094.935,4086.855,4088.885,0.2931
1782917400000,4088.955,4091.005,4086.185,4089.115,0.2497
