time,open,high,low,close,tick_volume
2026-08-14 15:56:00,4374.68,4375.46,4373.41,4373.73,178
2026-08-14 15:57:00,4373.61,4374.47,4372.41,4373.99,165
2026-08-14 15:58:00,4374.01,4374.81,4373.55,4374.32,168
2026-08-14 15:59:00,4374.31,4374.71,4372.9,4373.6,169
2026-08-14 16:00:00,4373.82,4374.01,4370.2,4373.05,220
2026-08-14 16:01:00,4373.33,4375.47,4372.58,4374.21,208
2026-08-14 16:02:00,4373.95,4374.8,4371.61,4373.15,198
2026-08-14 16:03:00,4373.29,4378.77,4373.29,4378.77,201
2026-08-14 16:04:00,4378.7,4379.04,4376.07,4378.01,187
2026-08-14 16:05:00,4378.15,4379.13,4376.69,4377.51,191
2026-08-14 16:06:00,4377.43,4380.26,4377.15,4379.42,196
2026-08-14 16:07:00,4379.41,4379.71,4378.04,4378.66,185
2026-08-14 16:08:00,4378.68,4378.93,4376.18,4377.0,175
2026-08-14 16:09:00,4376.92,4379.81,4376.74,4379.8,188
2026-08-14 16:10:00,4379.88,4381.2,4378.51,4378.51,185
2026-08-14 16:11:00,4378.5,4379.73,4378.26,4378.79,169
2026-08-14 16:12:00,4378.95,4380.56,4378.91,4379.71,174
2026-08-14 16:13:00,4379.57,4380.4,4378.26,4378.58,181
2026-08-14 16:14:00,4378.62,4378.87,4374.94,4375.03,178
2026-08-14 16:15:00,4375.03,4378.15,4375.03,4378.15,174
2026-08-14 16:16:00,4378.16,4379.35,4377.44,4379.33,184
2026-08-14 16:17:00,4378.92,4380.68,4378.4,4379.28,182
2026-08-14 16:18:00,4379.26,4380.51,4378.42,4379.22,190
2026-08-14 16:19:00,4378.99,4381.02,4377.85,4380.84,182
2026-08-14 16:20:00,4380.84,4381.13,4379.77,4380.66,155
2026-08-14 16:21:00,4380.7,4381.3,4379.72,4380.9,163
2026-08-14 16:22:00,4381.01,4382.6,4380.98,4381.66,177
2026-08-14 16:23:00,4381.68,4384.73,4381.11,4384.7,188
2026-08-14 16:24:00,4384.69,4385.45,4383.7,4385.45,193
2026-08-14 16:25:00,4385.55,4386.67,4385.26,4385.59,183
2026-08-14 16:26:00,4385.63,4386.49,4384.26,4385.73,173
2026-08-14 16:27:00,4385.99,4386.38,4384.86,4386.02,186
2026-08-14 16:28:00,4386.09,4386.09,4383.95,4385.0,177
2026-08-14 16:29:00,4384.96,4386.0,4383.91,4384.32,198
2026-08-14 16:30:00,4384.35,4387.97,4383.61,4387.33,243
2026-08-14 16:31:00,4386.93,4389.43,4385.56,4387.57,229
2026-08-14 16:32:00,4387.46,4390.58,4387.19,4389.7,222
2026-08-14 16:33:00,4389.99,4390.15,4387.44,4388.72,216
2026-08-14 16:34:00,4388.87,4391.77,4388.51,4391.0,204
2026-08-14 16:35:00,4391.36,4393.55,4391.02,4392.45,218
2026-08-14 16:36:00,4392.48,4393.78,4391.63,4393.3,222
2026-08-14 16:37:00,4393.16,4395.13,4391.03,4394.77,217
2026-08-14 16:38:00,4394.33,4396.9,4394.08,4396.56,225
2026-08-14 16:39:00,4396.55,4397.02,4393.52,4395.31,220
2026-08-14 16:40:00,4395.5,4395.83,4392.74,4393.84,220
2026-08-14 16:41:00,4393.86,4394.1,4390.44,4391.12,209
2026-08-14 16:42:00,4390.95,4394.78,4390.67,4394.78,198
2026-08-14 16:43:00,4394.88,4396.3,4393.94,4394.21,223
2026-08-14 16:44:00,4394.28,4395.53,4393.36,4393.91,206
2026-08-14 16:45:00,4393.76,4394.75,4393.25,4394.37,218
2026-08-14 16:46:00,4394.4,4394.4,4389.78,4389.85,213
2026-08-14 16:47:00,4389.85,4390.32,4387.3,4389.78,201
2026-08-14 16:48:00,4389.66,4390.61,4388.34,4389.43,202
2026-08-14 16:49:00,4389.5,4389.5,4386.39,4386.63,204
2026-08-14 16:50:00,4387.11,4388.52,4385.95,4387.81,204
2026-08-14 16:51:00,4387.63,4387.93,4384.95,4387.77,214
2026-08-14 16:52:00,4387.79,4388.13,4384.53,4384.85,201
2026-08-14 16:53:00,4384.86,4385.56,4383.43,4384.77,206
2026-08-14 16:54:00,4384.72,4386.24,4382.74,4384.5,202
2026-08-14 16:55:00,4384.48,4385.73,4383.63,4385.6,208
2026-08-14 16:56:00,4385.58,4385.68,4383.2,4383.85,186
2026-08-14 16:57:00,4383.86,4385.11,4383.59,4383.84,189
2026-08-14 16:58:00,4383.54,4384.63,4382.84,4383.92,184
2026-08-14 16:59:00,4383.92,4385.74,4383.92,4384.33,170
2026-08-14 17:00:00,4384.63,4392.82,4384.22,4392.24,214
2026-08-14 17:01:00,4392.32,4392.61,4387.6,4388.27,215
2026-08-14 17:02:00,4388.28,4390.48,4387.82,4389.59,202
2026-08-14 17:03:00,4389.57,4389.83,4387.78,4389.35,207
2026-08-14 17:04:00,4389.27,4392.72,4389.04,4391.38,198
2026-08-14 17:05:00,4391.44,4391.67,4390.37,4391.02,205
2026-08-14 17:06:00,4391.15,4391.98,4389.33,4391.81,193
2026-08-14 17:07:00,4391.82,4391.9,4389.69,4391.27,193
2026-08-14 17:08:00,4391.29,4391.38,4389.65,4390.03,178
2026-08-14 17:09:00,4389.86,4390.76,4388.74,4388.74,199
2026-08-14 17:10:00,4388.6,4389.7,4387.47,4387.98,183
2026-08-14 17:11:00,4387.79,4391.29,4387.05,4389.86,184
2026-08-14 17:12:00,4389.83,4392.97,4389.15,4392.79,189
2026-08-14 17:13:00,4393.04,4393.19,4391.6,4391.97,186
2026-08-14 17:14:00,4391.91,4393.0,4389.4,4390.55,195
2026-08-14 17:15:00,4390.61,4392.38,4389.29,4390.82,201
2026-08-14 17:16:00,4390.43,4390.91,4388.37,4389.28,199
2026-08-14 17:17:00,4389.24,4391.4,4388.77,4390.9,188
2026-08-14 17:18:00,4391.02,4391.44,4387.87,4388.67,202
2026-08-14 17:19:00,4388.77,4388.77,4385.35,4386.24,193
2026-08-14 17:20:00,4386.25,4386.5,4385.14,4385.54,196
2026-08-14 17:21:00,4385.53,4388.25,4385.31,4387.83,204
2026-08-14 17:22:00,4387.62,4388.44,4386.59,4387.47,186
2026-08-14 17:23:00,4387.73,4390.19,4387.25,4389.91,198
2026-08-14 17:24:00,4389.93,4392.42,4389.78,4392.32,201
2026-08-14 17:25:00,4392.11,4394.76,4391.21,4393.01,204
2026-08-14 17:26:00,4392.97,4393.41,4392.21,4392.24,184
2026-08-14 17:27:00,4392.25,4393.85,4391.95,4392.04,202
2026-08-14 17:28:00,4391.9,4392.09,4391.19,4391.38,161
2026-08-14 17:29:00,4391.36,4392.04,4390.41,4390.8,193
2026-08-14 17:30:00,4390.78,4391.66,4388.47,4388.47,200
2026-08-14 17:31:00,4388.37,4391.14,4388.22,4390.37,202
2026-08-14 17:32:00,4390.4,4390.8,4388.8,4389.84,186
2026-08-14 17:33:00,4389.83,4390.15,4388.27,4389.02,191
2026-08-14 17:34:00,4389.09,4389.1,4384.27,4384.62,199
2026-08-14 17:35:00,4384.66,4386.49,4384.5,4385.46,194
2026-08-14 17:36:00,4385.54,4386.81,4385.19,4386.81,199
2026-08-14 17:37:00,4386.87,4387.03,4384.0,4384.15,200
2026-08-14 17:38:00,4384.23,4385.58,4384.23,4385.49,196
2026-08-14 17:39:00,4385.64,4387.21,4385.3,4385.83,176
2026-08-14 17:40:00,4386.07,4386.6,4384.76,4385.6,187
2026-08-14 17:41:00,4385.66,4385.78,4383.36,4383.7,185
2026-08-14 17:42:00,4383.61,4383.67,4381.37,4382.02,182
2026-08-14 17:43:00,4382.02,4383.61,4381.97,4383.04,179
2026-08-14 17:44:00,4383.03,4385.13,4381.86,4384.25,187
2026-08-14 17:45:00,4384.26,4384.54,4381.6,4381.99,200
2026-08-14 17:46:00,4382.05,4382.14,4379.51,4380.52,205
2026-08-14 17:47:00,4380.4,4380.97,4378.82,4380.97,183
2026-08-14 17:48:00,4380.98,4382.58,4380.32,4382.04,174
2026-08-14 17:49:00,4381.86,4382.43,4380.01,4380.57,176
2026-08-14 17:50:00,4380.57,4380.57,4379.55,4379.96,178
2026-08-14 17:51:00,4379.73,4380.84,4379.51,4379.6,185
2026-08-14 17:52:00,4379.61,4381.93,4379.57,4381.19,168
2026-08-14 17:53:00,4381.18,4383.12,4380.89,4382.9,190
2026-08-14 17:54:00,4382.96,4383.09,4381.54,4381.6,178
2026-08-14 17:55:00,4381.68,4382.99,4381.64,4382.53,157
2026-08-14 17:56:00,4382.45,4382.49,4379.83,4380.08,194
2026-08-14 17:57:00,4380.22,4382.71,4379.78,4381.57,203
2026-08-14 17:58:00,4381.57,4382.36,4380.11,4380.93,177
2026-08-14 17:59:00,4380.9,4381.84,4380.03,4381.32,174
2026-08-14 18:00:00,4381.26,4383.68,4380.89,4383.4,201
2026-08-14 18:01:00,4383.29,4385.74,4383.25,4385.74,191
2026-08-14 18:02:00,4385.58,4387.86,4385.58,4386.95,197
2026-08-14 18:03:00,4386.93,4390.95,4386.77,4389.57,206
2026-08-14 18:04:00,4389.48,4390.05,4386.74,4386.74,198
2026-08-14 18:05:00,4386.72,4387.98,4386.12,4386.86,184
2026-08-14 18:06:00,4386.75,4388.5,4386.63,4387.68,183
2026-08-14 18:07:00,4387.63,4388.74,4386.7,4388.12,185
2026-08-14 18:08:00,4388.24,4389.19,4387.34,4387.34,184
2026-08-14 18:09:00,4387.29,4387.29,4385.35,4386.51,175
2026-08-14 18:10:00,4386.57,4387.05,4385.86,4386.54,188
2026-08-14 18:11:00,4386.55,4389.32,4386.55,4387.96,193
2026-08-14 18:12:00,4387.98,4390.67,4387.37,4390.31,202
2026-08-14 18:13:00,4390.17,4393.19,4389.68,4393.01,206
2026-08-14 18:14:00,4393.16,4394.09,4391.84,4392.2,214
2026-08-14 18:15:00,4392.21,4393.77,4389.78,4389.78,208
2026-08-14 18:16:00,4389.66,4390.06,4387.82,4389.06,206
2026-08-14 18:17:00,4389.28,4392.6,4389.28,4390.99,201
2026-08-14 18:18:00,4390.87,4390.87,4387.62,4387.92,181
2026-08-14 18:19:00,4387.64,4387.86,4385.96,4386.26,174
2026-08-14 18:20:00,4386.25,4386.9,4385.75,4386.84,188
2026-08-14 18:21:00,4386.86,4387.18,4385.15,4385.53,190
2026-08-14 18:22:00,4385.47,4385.85,4383.76,4384.45,192
2026-08-14 18:23:00,4384.43,4386.14,4383.68,4385.54,181
2026-08-14 18:24:00,4385.56,4385.84,4382.92,4383.23,177
2026-08-14 18:25:00,4383.16,4384.0,4381.63,4382.11,182
2026-08-14 18:26:00,4382.31,4382.31,4378.87,4380.7,197
2026-08-14 18:27:00,4380.55,4382.84,4380.03,4382.75,201
2026-08-14 18:28:00,4382.66,4383.84,4382.66,4382.87,189
2026-08-14 18:29:00,4382.94,4385.09,4382.78,4384.65,181
2026-08-14 18:30:00,4384.77,4389.16,4383.73,4387.03,204
2026-08-14 18:31:00,4387.01,4387.5,4385.05,4385.56,189
2026-08-14 18:32:00,4385.57,4385.57,4384.6,4385.02,174
2026-08-14 18:33:00,4385.05,4386.83,4384.88,4385.08,173
2026-08-14 18:34:00,4385.22,4387.82,4385.22,4387.53,197
2026-08-14 18:35:00,4387.69,4389.55,4386.84,4388.81,197
2026-08-14 18:36:00,4388.77,4390.04,4388.65,4389.71,178
2026-08-14 18:37:00,4389.74,4389.74,4387.89,4388.62,174
2026-08-14 18:38:00,4388.49,4388.83,4386.75,4386.79,162
2026-08-14 18:39:00,4386.77,4388.63,4386.64,4387.57,179
2026-08-14 18:40:00,4387.56,4388.04,4386.86,4387.7,168
2026-08-14 18:41:00,4387.55,4388.9,4387.27,4388.9,174
2026-08-14 18:42:00,4388.88,4389.51,4386.64,4386.64,189
2026-08-14 18:43:00,4386.7,4388.3,4386.57,4387.89,171
2026-08-14 18:44:00,4387.94,4389.91,4387.76,4389.44,176
2026-08-14 18:45:00,4389.49,4391.54,4389.22,4390.96,186
2026-08-14 18:46:00,4390.89,4393.46,4390.15,4392.18,194
2026-08-14 18:47:00,4392.18,4394.75,4392.0,4393.79,187
2026-08-14 18:48:00,4393.58,4394.77,4393.58,4394.09,199
2026-08-14 18:49:00,4394.19,4394.3,4392.03,4392.03,177
2026-08-14 18:50:00,4392.03,4392.5,4391.63,4392.1,173
2026-08-14 18:51:00,4392.11,4393.04,4391.27,4392.54,158
2026-08-14 18:52:00,4392.6,4393.11,4392.18,4392.28,144
2026-08-14 18:53:00,4392.39,4392.84,4391.72,4392.2,148
2026-08-14 18:54:00,4392.19,4392.49,4389.99,4390.29,165
2026-08-14 18:55:00,4390.29,4392.03,4390.29,4391.86,163
2026-08-14 18:56:00,4391.81,4393.06,4391.6,4392.47,160
2026-08-14 18:57:00,4392.45,4392.47,4391.18,4391.77,175
2026-08-14 18:58:00,4391.79,4392.26,4391.37,4391.37,162
2026-08-14 18:59:00,4391.51,4391.79,4390.66,4391.7,159
2026-08-14 19:00:00,4391.65,4393.93,4391.63,4393.36,191
2026-08-14 19:01:00,4393.38,4396.99,4392.86,4394.42,183
2026-08-14 19:02:00,4394.38,4395.15,4392.0,4392.97,176
2026-08-14 19:03:00,4392.99,4393.39,4391.75,4392.4,176
2026-08-14 19:04:00,4392.44,4392.44,4390.91,4390.95,156
2026-08-14 19:05:00,4390.98,4392.82,4390.83,4392.8,184
2026-08-14 19:06:00,4392.81,4393.25,4391.58,4392.39,161
2026-08-14 19:07:00,4392.5,4392.77,4391.76,4392.11,153
2026-08-14 19:08:00,4391.92,4392.09,4390.88,4390.99,154
2026-08-14 19:09:00,4390.88,4390.99,4389.13,4390.01,193
2026-08-14 19:10:00,4390.02,4390.02,4388.76,4388.96,164
2026-08-14 19:11:00,4388.8,4390.06,4388.78,4389.3,154
2026-08-14 19:12:00,4389.24,4390.4,4389.15,4389.6,143
2026-08-14 19:13:00,4389.59,4390.2,4388.82,4389.57,161
2026-08-14 19:14:00,4389.71,4390.47,4389.29,4389.8,144
2026-08-14 19:15:00,4389.72,4390.74,4389.4,4390.36,158
2026-08-14 19:16:00,4390.34,4391.5,4390.31,4391.43,140
2026-08-14 19:17:00,4391.54,4391.98,4390.68,4391.75,158
2026-08-14 19:18:00,4391.66,4391.79,4390.69,4391.18,158
2026-08-14 19:19:00,4391.17,4391.79,4390.88,4391.58,142
2026-08-14 19:20:00,4391.75,4393.03,4391.65,4392.62,172
2026-08-14 19:21:00,4392.63,4393.03,4392.25,4392.59,151
2026-08-14 19:22:00,4392.78,4392.78,4391.13,4391.19,140
2026-08-14 19:23:00,4391.2,4391.31,4390.4,4390.59,159
2026-08-14 19:24:00,4390.59,4390.82,4389.42,4389.85,143
2026-08-14 19:25:00,4389.72,4389.77,4387.91,4388.24,158
2026-08-14 19:26:00,4387.94,4388.61,4387.58,4387.9,158
2026-08-14 19:27:00,4387.58,4387.81,4387.1,4387.39,158
2026-08-14 19:28:00,4387.37,4388.09,4386.81,4387.06,166
2026-08-14 19:29:00,4387.06,4387.83,4386.9,4387.49,145
2026-08-14 19:30:00,4387.41,4387.66,4385.44,4386.51,182
2026-08-14 19:31:00,4386.43,4387.08,4384.23,4385.17,174
2026-08-14 19:32:00,4385.16,4385.22,4382.71,4382.95,188
2026-08-14 19:33:00,4382.89,4383.46,4380.14,4382.99,192
2026-08-14 19:34:00,4383.01,4384.21,4382.72,4383.78,172
2026-08-14 19:35:00,4383.75,4384.77,4383.32,4384.69,149
2026-08-14 19:36:00,4384.68,4386.92,4384.51,4386.29,173
2026-08-14 19:37:00,4386.12,4387.0,4385.65,4386.82,164
2026-08-14 19:38:00,4386.39,4387.84,4385.98,4387.8,160
2026-08-14 19:39:00,4387.78,4389.05,4387.48,4388.27,162
2026-08-14 19:40:00,4388.04,4388.76,4387.11,4387.39,169
2026-08-14 19:41:00,4387.38,4387.38,4385.62,4386.56,169
2026-08-14 19:42:00,4386.62,4387.57,4386.55,4386.97,126
2026-08-14 19:43:00,4386.82,4387.13,4386.33,4386.5,144
2026-08-14 19:44:00,4386.5,4386.51,4385.64,4385.71,147
2026-08-14 19:45:00,4385.72,4386.56,4385.65,4385.74,146
2026-08-14 19:46:00,4385.77,4386.91,4385.56,4386.86,121
2026-08-14 19:47:00,4386.91,4386.91,4385.25,4386.34,147
2026-08-14 19:48:00,4386.36,4386.96,4386.26,4386.53,131
2026-08-14 19:49:00,4386.53,4387.13,4386.33,4387.04,133
2026-08-14 19:50:00,4386.96,4386.96,4385.39,4386.04,122
2026-08-14 19:51:00,4385.97,4386.7,4385.61,4386.47,125
2026-08-14 19:52:00,4386.46,4386.69,4385.81,4386.25,101
2026-08-14 19:53:00,4386.65,4387.48,4385.96,4385.96,126
2026-08-14 19:54:00,4385.94,4386.56,4385.87,4386.52,118
2026-08-14 19:55:00,4386.54,4386.57,4385.3,4386.16,143
2026-08-14 19:56:00,4386.08,4386.08,4384.91,4385.67,140
2026-08-14 19:57:00,4385.4,4385.72,4385.09,4385.57,127
2026-08-14 19:58:00,4385.55,4385.71,4385.07,4385.42,120
2026-08-14 19:59:00,4385.29,4386.34,4385.29,4385.92,125
2026-08-14 20:00:00,4386.04,4386.5,4385.24,4386.09,148
2026-08-14 20:01:00,4386.07,4386.21,4383.91,4384.12,172
2026-08-14 20:02:00,4384.2,4384.33,4383.04,4383.29,149
2026-08-14 20:03:00,4383.21,4384.33,4382.98,4383.57,151
2026-08-14 20:04:00,4383.5,4384.37,4383.09,4383.26,143
2026-08-14 20:05:00,4383.52,4384.12,4382.69,4382.69,159
2026-08-14 20:06:00,4382.8,4383.06,4381.93,4381.93,124
2026-08-14 20:07:00,4381.93,4382.53,4381.42,4382.24,156
2026-08-14 20:08:00,4382.1,4382.98,4381.35,4382.39,143
2026-08-14 20:09:00,4382.38,4382.6,4381.97,4382.26,142
2026-08-14 20:10:00,4382.31,4382.48,4381.58,4382.18,136
2026-08-14 20:11:00,4382.16,4382.57,4381.48,4381.48,146
2026-08-14 20:12:00,4381.48,4381.49,4380.49,4380.83,148
2026-08-14 20:13:00,4380.77,4381.09,4380.27,4380.8,130
2026-08-14 20:14:00,4380.8,4382.46,4380.65,4382.4,130
2026-08-14 20:15:00,4382.4,4384.24,4382.32,4383.85,152
2026-08-14 20:16:00,4383.82,4384.76,4382.23,4382.4,167
2026-08-14 20:17:00,4382.4,4382.68,4381.35,4381.41,168
2026-08-14 20:18:00,4381.45,4382.56,4381.45,4382.11,163
2026-08-14 20:19:00,4381.98,4382.77,4381.39,4381.65,153
2026-08-14 20:20:00,4381.33,4382.2,4379.46,4382.01,152
2026-08-14 20:21:00,4382.12,4382.57,4381.62,4381.96,160
2026-08-14 20:22:00,4382.11,4382.16,4381.35,4381.9,134
2026-08-14 20:23:00,4381.91,4382.41,4381.64,4382.08,133
2026-08-14 20:24:00,4382.15,4382.42,4381.45,4381.48,156
2026-08-14 20:25:00,4381.43,4382.47,4380.62,4381.71,157
