timestamp,open,high,low,close,volume
1786736700000,4375.365,4379.845,4373.265,4375.875,0.3503
1786737600000,4375.785,4375.845,4371.195,4372.555,0.1337
1786738500000,4372.655,4374.665,4372.235,4374.485,0.0761
1786739400000,4374.315,4376.275,4373.415,4375.005,0.0708
1786740300000,4374.955,4375.445,4373.115,4374.205,0.0653
1786917600000,4375.815,4381.125,4370.705,4375.575,0.1796
1786918500000,4375.345,4375.615,4372.235,4374.515,0.0659
1786919400000,4374.685,4378.645,4374.645,4377.605,0.0591
1786920300000,4377.525,4385.395,4377.445,4384.605,0.0831
1786921200000,4384.605,4384.795,4379.205,4379.315,0.0762
1786922100000,4379.505,4380.925,4372.435,4374.445,0.0725
1786923000000,4374.595,4375.065,4366.865,4368.245,0.0863
1786923900000,4368.225,4373.625,4368.115,4370.125,0.0877
1786924800000,4370.255,4379.155,4367.575,4378.465,0.1818
1786925700000,4378.295,4390.755,4378.065,4389.635,0.1591
1786926600000,4389.525,4397.235,4387.105,4395.645,0.1401
1786927500000,4395.355,4401.925,4394.045,4400.525,0.1671
1786928400000,4400.665,4411.755,4398.825,4408.865,0.5509
1786929300000,4408.795,4416.235,4405.875,4406.955,0.5027
1786930200000,4406.925,4407.825,4397.325,4403.475,0.4109
1786931100000,4403.335,4403.755,4391.885,4395.305,0.3722
1786932000000,4395.395,4398.095,4392.375,4393.965,0.3412
1786932900000,4393.925,4397.135,4389.645,4395.105,0.244
1786933800000,4395.355,4397.695,4389.515,4392.725,0.3595
1786934700000,4392.585,4393.195,4388.055,4392.895,0.279
1786935600000,4393.015,4394.665,4388.305,4389.965,0.2485
1786936500000,4390.095,4393.695,4387.765,4392.815,0.2302
1786937400000,4392.705,4397.005,4390.965,4394.705,0.1914
1786938300000,4394.635,4397.625,4392.505,4396.625,0.1538
1786939200000,4396.715,4399.325,4396.145,4397.945,0.1729
1786940100000,4397.955,4398.665,4389.765,4390.545,0.1644
1786941000000,4390.675,4396.355,4388.575,4395.365,0.1818
1786941900000,4395.315,4397.615,4389.435,4390.475,0.1646
1786942800000,4390.325,4393.165,4386.825,4387.685,0.1942
1786943700000,4387.685,4399.225,4386.765,4399.215,0.1925
1786944600000,4398.835,4401.075,4391.765,4395.465,0.3414
1786945500000,4395.355,4397.235,4391.895,4394.415,0.2776
1786946400000,4394.655,4397.875,4392.425,4396.665,0.2028
1786947300000,4396.675,4400.015,4392.525,4398.325,0.2525
1786948200000,4398.225,4398.585,4393.395,4396.075,0.1435
1786949100000,4396.145,4404.465,4396.145,4402.925,0.2396
1786950000000,4402.755,4403.935,4395.835,4396.235,0.2913
1786950900000,4396.205,4405.115,4396.075,4404.885,0.2947
1786951800000,4404.755,4411.245,4404.435,4409.155,0.3336
1786952700000,4409.155,4409.775,4403.305,4405.025,0.2318
1786953600000,4404.465,4404.465,4397.475,4402.585,0.3052
1786954500000,4402.585,4403.595,4400.185,4401.605,0.2086
1786955400000,4401.865,4401.935,4395.785,4396.085,0.2162
1786956300000,4396.105,4396.725,4392.285,4394.845,0.2328
1786957200000,4394.945,4400.365,4393.185,4398.945,0.2344
1786958100000,4398.975,4399.695,4395.315,4396.675,0.2243
1786959000000,4396.795,4397.405,4393.355,4394.125,0.2346
1786959900000,4394.105,4395.665,4392.405,4395.355,0.2166
1786960800000,4395.445,4396.145,4392.935,4395.755,0.1929
1786961700000,4395.745,4405.485,4391.695,4405.015,0.2413
1786962600000,4404.895,4405.645,4395.125,4398.065,0.3683
1786963500000,4398.065,4399.375,4396.015,4398.765,0.2035
1786964400000,4398.955,4403.755,4397.825,4399.625,0.2636
1786965300000,4399.765,4404.585,4396.845,4403.375,0.2399
1786966200000,4403.635,4404.725,4398.965,4399.365,0.2495
1786967100000,4399.395,4400.475,4395.335,4396.565,0.2213
1786968000000,4396.465,4397.485,4391.435,4393.775,0.3465
1786968900000,4393.905,4398.635,4381.905,4385.365,0.3481
1786969800000,4385.395,4390.235,4378.145,4378.145,0.2166
1786970700000,4378.035,4386.255,4376.785,4384.625,0.19
1786971600000,4384.745,4389.405,4381.695,4386.075,0.2321
1786972500000,4386.225,4388.825,4382.045,4386.035,0.17
1786973400000,4386.315,4391.735,4384.605,4385.535,0.3846
1786974300000,4385.405,4415.815,4384.365,4408.285,0.4704
1786975200000,4408.285,4412.585,4403.485,4412.025,0.3532
1786976100000,4412.205,4427.265,4411.495,4417.975,0.4041
1786977000000,4418.045,4424.395,4416.175,4416.895,0.3597
1786977900000,4416.895,4420.815,4413.665,4417.075,0.3142
1786978800000,4417.245,4422.135,4414.995,4421.135,0.4347
1786979700000,4421.025,4425.845,4419.325,4425.235,0.4472
1786980600000,4425.295,4426.225,4418.555,4419.045,0.4038
1786981500000,4419.045,4427.635,4417.505,4427.425,0.3563
1786982400000,4427.335,4428.675,4423.735,4425.765,0.3046
1786983300000,4425.735,4427.565,4422.715,4424.555,0.3014
1786984200000,4424.715,4426.805,4422.535,4424.365,0.2274
1786985100000,4424.485,4425.245,4422.355,4423.955,0.2035
1786986000000,4423.885,4425.925,4420.945,4422.655,0.2641
1786986900000,4422.655,4423.025,4413.065,4416.195,0.4137
1786987800000,4416.175,4418.565,4410.925,4417.145,0.3587
1786988700000,4417.285,4420.465,4412.905,4413.285,0.286
1786989600000,4413.325,4414.145,4410.035,4413.425,0.3308
1786990500000,4413.555,4415.795,4404.455,4405.945,0.3176
1786991400000,4405.975,4406.755,4397.845,4401.265,0.3238
1786992300000,4401.155,4407.135,4399.855,4406.425,0.2197
1786993200000,4406.255,4408.415,4399.915,4408.375,0.2532
1786994100000,4408.215,4417.225,4408.215,4414.215,0.2825
1786995000000,4414.285,4420.185,4413.825,4419.185,0.209
1786995900000,4419.185,4420.955,4416.285,4419.715,0.3172
1786996800000,4419.575,4421.255,4416.315,4417.645,0.1109
1786997700000,4417.645,4417.915,4414.735,4415.055,0.0609
1786998600000,4414.915,4415.655,4414.355,4415.195,0.0714
1786999500000,4415.095,4417.135,4414.135,4414.575,0.03
1787004000000,4417.275,4418.755,4414.565,4416.415,0.0681
1787004900000,4416.095,4417.115,4411.695,4412.075,0.0609
1787005800000,4412.225,4415.245,4411.135,4414.425,0.0527
1787006700000,4414.315,4415.805,4409.995,4410.885,0.0498
1787007600000,4411.015,4414.695,4408.925,4414.515,0.0766
1787008500000,4414.675,4421.575,4414.495,4420.055,0.0682
1787009400000,4419.945,4422.525,4419.555,4422.035,0.0853
1787010300000,4422.175,4425.705,4421.075,4425.605,0.1309
1787011200000,4425.495,4429.725,4418.545,4421.435,0.1924
1787012100000,4421.285,4431.405,4420.635,4431.085,0.2466
1787013000000,4430.925,4433.285,4428.045,4429.225,0.1437
1787013900000,4429.355,4434.785,4428.075,4434.325,0.1451
1787014800000,4434.105,4435.905,4428.155,4428.765,0.4073
1787015700000,4429.015,4430.655,4419.815,4424.415,0.3636
1787016600000,4424.535,4426.005,4411.475,4411.475,0.3346
1787017500000,4411.515,4412.015,4403.885,4407.715,0.5098
1787018400000,4407.575,4407.765,4398.045,4400.705,0.3542
1787019300000,4400.625,4405.325,4400.015,4401.905,0.2412
1787020200000,4402.025,4402.365,4393.675,4394.905,0.4102
1787021100000,4394.755,4400.315,4393.915,4399.665,0.3039
1787022000000,4399.545,4403.985,4398.575,4401.245,0.2942
1787022900000,4401.235,4402.015,4393.975,4396.785,0.2618
1787023800000,4396.735,4396.965,4394.125,4394.585,0.1838
1787024700000,4394.455,4394.915,4390.235,4391.565,0.191
1787025600000,4391.475,4392.695,4389.555,4392.005,0.1916
1787026500000,4392.295,4393.405,4390.475,4392.125,0.1736
1787027400000,4392.075,4394.235,4388.585,4393.215,0.2227
1787028300000,4393.325,4395.325,4391.935,4393.355,0.1452
1787029200000,4393.335,4394.035,4390.585,4391.095,0.187
1787030100000,4390.895,4395.745,4390.875,4391.115,0.1592
1787031000000,4391.225,4393.705,4385.645,4393.215,0.353
1787031900000,4393.465,4397.425,4392.625,4394.015,0.274
1787032800000,4394.095,4395.175,4387.445,4394.995,0.2026
1787033700000,4395.125,4399.595,4393.355,4399.045,0.1556
1787034600000,4399.215,4399.985,4394.905,4396.945,0.127
1787035500000,4397.115,4399.215,4397.115,4398.615,0.1648
1787036400000,4398.505,4400.535,4396.675,4397.395,0.2703
1787037300000,4397.355,4403.175,4397.265,4403.035,0.2387
1787038200000,4402.915,4403.545,4396.085,4401.265,0.299
1787039100000,4401.265,4402.485,4395.205,4395.475,0.2493
1787040000000,4395.635,4396.115,4387.735,4392.465,0.4031
1787040900000,4392.465,4393.395,4386.725,4389.275,0.3309
1787041800000,4389.215,4398.435,4389.005,4396.365,0.2848
1787042700000,4396.385,4396.745,4391.275,4393.135,0.238
1787043600000,4392.925,4393.815,4390.925,4392.535,0.2883
1787044500000,4392.485,4392.705,4388.395,4389.085,0.2742
1787045400000,4388.895,4394.755,4387.095,4388.275,0.3011
1787046300000,4388.145,4394.695,4386.765,4393.125,0.2539
1787047200000,4393.165,4395.585,4392.095,4394.495,0.2337
1787048100000,4394.365,4395.945,4389.585,4391.825,0.2035
1787049000000,4391.825,4398.445,4391.495,4398.425,0.1985
1787049900000,4398.425,4399.355,4396.195,4397.425,0.2042
1787050800000,4397.625,4398.945,4391.815,4393.355,0.2395
1787051700000,4393.355,4394.465,4389.385,4389.845,0.2249
1787052600000,4389.905,4392.225,4388.395,4390.715,0.245
1787053500000,4390.685,4396.615,4389.665,4395.835,0.2402
1787054400000,4396.105,4396.925,4389.355,4392.965,0.3673
1787055300000,4393.025,4400.575,4391.305,4395.115,0.3757
1787056200000,4395.155,4397.855,4390.765,4391.985,0.3517
1787057100000,4391.975,4396.765,4390.555,4393.955,0.3277
1787058000000,4393.835,4397.205,4388.165,4395.355,0.4947
1787058900000,4395.425,4395.675,4387.975,4388.875,0.4619
1787059800000,4389.055,4406.295,4374.845,4400.805,0.8779
1787060700000,4401.235,4402.055,4389.225,4394.315,0.7639
1787061600000,4394.415,4406.325,4390.855,4392.995,0.7744
1787062500000,4393.095,4404.935,4392.125,4393.995,0.6948
1787063400000,4393.975,4396.215,4377.445,4379.395,0.7502
1787064300000,4379.425,4388.685,4363.365,4366.295,0.7723
1787065200000,4366.515,4377.395,4358.785,4359.845,0.8116
1787066100000,4359.845,4365.135,4351.415,4354.855,0.7866
1787067000000,4354.715,4362.225,4354.345,4358.425,0.6775
1787067900000,4358.625,4366.525,4358.605,4364.695,0.5197
1787068800000,4364.585,4371.505,4364.585,4367.525,0.4294
1787069700000,4367.545,4369.515,4363.305,4363.955,0.3999
1787070600000,4364.115,4368.385,4362.885,4367.235,0.367
1787071500000,4367.255,4368.685,4362.865,4363.675,0.3526
1787072400000,4363.515,4367.105,4363.435,4366.785,0.3595
1787073300000,4366.915,4368.255,4362.955,4365.255,0.4281
1787074200000,4365.205,4366.005,4358.445,4358.445,0.4
1787075100000,4358.405,4360.265,4356.525,4357.515,0.3128
1787076000000,4357.645,4358.025,4352.575,4357.675,0.3405
1787076900000,4357.685,4360.845,4355.425,4360.055,0.3113
1787077800000,4360.095,4360.405,4353.365,4354.115,0.2617
1787078700000,4354.305,4355.905,4352.695,4354.095,0.2364
1787079600000,4354.125,4358.205,4353.895,4356.835,0.2359
1787080500000,4356.835,4358.515,4352.225,4354.775,0.2651
1787081400000,4354.775,4357.755,4349.635,4349.835,0.3401
1787082300000,4349.835,4353.285,4338.205,4345.415,0.4648
1787083200000,4345.455,4346.275,4340.435,4341.595,0.0865
1787084100000,4341.695,4341.925,4333.305,4337.615,0.0784
1787085000000,4337.725,4339.275,4331.305,4331.945,0.0559
1787085900000,4331.785,4335.205,4329.295,4330.135,0.0908
1787090400000,4332.745,4342.53,4332.745,4338.315,0.078
1787091300000,4338.255,4341.325,4332.675,4335.985,0.1473
1787092200000,4335.925,4336.155,4332.075,4333.085,0.0755
1787093100000,4333.225,4335.295,4332.015,4332.765,0.0685
1787094000000,4333.035,4337.135,4331.755,4333.845,0.0859
1787094900000,4333.725,4337.285,4330,4330.115,0.1007
1787095800000,4330.225,4332.605,4326.735,4329.745,0.1095
1787096700000,4329.595,4334.075,4329.145,4332.785,0.1696
1787097600000,4332.925,4344.885,4331.195,4342.765,0.2637
1787098500000,4342.605,4345.905,4338.695,4342.795,0.2329
1787099400000,4342.825,4346.975,4339.385,4343.365,0.1928
1787100300000,4343.265,4344.455,4336.875,4337.555,0.2368
1787101200000,4337.185,4343.795,4323.925,4343.585,0.4836
1787102100000,4343.475,4346.025,4332.805,4342.265,0.4959
1787103000000,4342.395,4357.415,4342.255,4355.385,0.5133
1787103900000,4355.305,4356.555,4350.455,4356.315,0.4208
1787104800000,4356.415,4357.085,4351.535,4353.415,0.3416
1787105700000,4353.535,4361.845,4352.465,4359.485,0.3649
1787106600000,4359.735,4360.015,4353.995,4355.115,0.3989
1787107500000,4355.365,4357.135,4351.045,4354.845,0.3389
1787108400000,4354.825,4356.105,4351.795,4354.345,0.3071
1787109300000,4354.345,4357.785,4351.735,4356.815,0.2754
1787110200000,4356.965,4360.205,4355.745,4358.395,0.1797
1787111100000,4358.425,4358.805,4354.565,4354.765,0.1541
1787112000000,4354.965,4356.035,4352.855,4354.535,0.1423
1787112900000,4354.515,4354.805,4349.875,4351.005,0.2051
1787113800000,4351.105,4351.915,4344.825,4346.345,0.2084
1787114700000,4346.265,4348.345,4343.625,4348.325,0.1963
1787115600000,4348.325,4350.565,4338.495,4338.855,0.2834
1787116500000,4338.855,4345.095,4336.535,4344.995,0.2538
1787117400000,4345.145,4345.205,4336.575,4342.135,0.4592
1787118300000,4342.025,4342.165,4334.975,4335.465,0.3651
1787119200000,4335.455,4341.725,4335.235,4337.325,0.3968
1787120100000,4337.125,4348.225,4336.775,4343.195,0.4052
1787121000000,4343.195,4345.545,4336.935,4341.765,0.3635
1787121900000,4341.795,4349.185,4340.705,4348.905,0.3654
1787122800000,4348.615,4353.465,4347.335,4350.455,0.2781
1787123700000,4350.395,4356.965,4347.295,4356.695,0.2945
1787124600000,4356.495,4363.115,4352.635,4354.385,0.282
